id,side,timestamp,price,volume,mid_price,cluster
22777,bid,187000,1963.0,31.0,1963.5,0
22778,ask,187000,1966.0,31.0,1963.5,1
22779,bid,187200,1963.0,23.0,1964.0,0
22780,ask,187200,1966.0,23.0,1964.0,1
22781,bid,187300,1963.0,27.0,1964.0,0
22782,ask,187300,1966.0,27.0,1964.0,1
22783,bid,187400,1962.0,23.0,1964.5,0
22784,ask,187400,1965.0,23.0,1964.5,1
22785,bid,187500,1960.0,21.0,1961.5,0
22786,ask,187500,1963.0,21.0,1961.5,1
22787,bid,187600,1960.0,24.0,1961.0,0
22788,ask,187600,1964.0,23.0,1961.0,1
22789,bid,187700,1961.0,33.0,1963.5,0
22790,ask,187700,1964.0,27.0,1963.5,1
22791,bid,187800,1961.0,21.0,1962.5,0
22792,ask,187800,1964.0,21.0,1962.5,1
22793,bid,187900,1960.0,26.0,1961.5,0
22794,ask,187900,1963.0,26.0,1961.5,1
22795,bid,188000,1960.0,27.0,1961.5,0
22796,ask,188000,1964.0,29.0,1961.5,1
22797,bid,188100,1961.0,26.0,1962.0,0
22798,ask,188100,1964.0,26.0,1962.0,1
22799,bid,188200,1961.0,22.0,1962.5,0
22800,ask,188200,1964.0,22.0,1962.5,1
22801,bid,188300,1961.0,21.0,1962.5,0
22802,ask,188300,1964.0,21.0,1962.5,1
22803,bid,188400,1954.0,25.0,1956.5,0
22804,ask,188400,1958.0,26.0,1956.5,1
22805,bid,188500,1957.0,29.0,1958.5,0
22806,ask,188500,1960.0,29.0,1958.5,1
22807,bid,188600,1956.0,23.0,1958.0,0
22808,ask,188600,1960.0,23.0,1958.0,1
22809,bid,188700,1956.0,28.0,1957.5,0
22810,ask,188700,1959.0,28.0,1957.5,1
22811,bid,188800,1957.0,27.0,1958.5,0
22812,ask,188800,1960.0,27.0,1958.5,1
22813,bid,188900,1956.0,24.0,1958.5,0
22814,ask,188900,1960.0,24.0,1958.5,1
22815,bid,189000,1954.0,22.0,1955.5,0
22816,ask,189000,1957.0,23.0,1955.5,1
22817,bid,189100,1953.0,26.0,1955.5,0
22818,ask,189100,1957.0,26.0,1955.5,1
22819,bid,189200,1949.0,27.0,1951.5,0
22820,ask,189200,1952.0,27.0,1951.5,1
22821,bid,189300,1949.0,26.0,1951.5,0
22822,ask,189300,1952.0,26.0,1951.5,1
22823,bid,189400,1949.0,30.0,1951.5,0
22824,ask,189400,1953.0,30.0,1951.5,1
22825,bid,189600,1949.0,22.0,1950.5,0
22826,ask,189600,1952.0,22.0,1950.5,1
22827,bid,189700,1949.0,22.0,1950.0,0
22828,ask,189700,1952.0,22.0,1950.0,1
22829,bid,189800,1949.0,24.0,1951.5,0
22830,ask,189800,1953.0,24.0,1951.5,1
22831,bid,189900,1950.0,27.0,1951.5,0
22832,ask,189900,1954.0,27.0,1951.5,1
22833,bid,190000,1950.0,26.0,1950.5,0
22834,ask,190000,1954.0,26.0,1950.5,1
22835,bid,190100,1951.0,21.0,1952.5,0
22836,bid,190300,1952.0,26.0,1952.5,0
22837,ask,190300,1955.0,26.0,1952.5,1
22838,bid,190400,1952.0,27.0,1953.5,0
22839,ask,190400,1955.0,27.0,1953.5,1
22840,bid,190500,1953.0,28.0,1955.0,0
22841,ask,190500,1957.0,27.0,1955.0,1
22842,bid,190600,1954.0,29.0,1955.5,0
22843,ask,190600,1957.0,30.0,1955.5,1
22844,bid,190700,1953.0,30.0,1954.5,0
22845,ask,190700,1956.0,30.0,1954.5,1
22846,bid,190900,1954.0,23.0,1957.0,0
22847,ask,190900,1958.0,23.0,1957.0,1
22848,bid,191000,1955.0,27.0,1956.5,0
22849,ask,191000,1958.0,27.0,1956.5,1
22850,bid,191100,1955.0,24.0,1956.5,0
22851,ask,191100,1958.0,24.0,1956.5,1
22852,bid,191200,1954.0,22.0,1956.0,0
22853,ask,191200,1958.0,22.0,1956.0,1
22854,bid,191300,1954.0,28.0,1956.0,0
22855,ask,191300,1957.0,26.0,1956.0,1
22856,bid,191400,1954.0,32.0,1956.0,0
22857,ask,191400,1958.0,32.0,1956.0,1
22858,bid,191500,1954.0,22.0,1955.5,0
22859,ask,191500,1957.0,22.0,1955.5,1
22860,bid,191600,1954.0,22.0,1955.5,0
22861,ask,191600,1957.0,22.0,1955.5,1
22862,bid,191700,1954.0,23.0,1955.5,0
22863,ask,191700,1957.0,23.0,1955.5,1
22864,bid,191800,1955.0,31.0,1957.5,0
22865,ask,191800,1959.0,30.0,1957.5,1
22866,bid,191900,1954.0,28.0,1956.5,0
22867,ask,191900,1958.0,29.0,1956.5,1
22868,bid,192000,1956.0,24.0,1957.5,0
22869,ask,192000,1959.0,24.0,1957.5,1
22870,bid,192100,1956.0,32.0,1957.5,0
22871,ask,192100,1959.0,32.0,1957.5,1
22872,bid,192200,1954.0,30.0,1955.5,0
22873,ask,192200,1957.0,30.0,1955.5,1
22874,bid,192300,1955.0,24.0,1956.5,0
22875,ask,192300,1958.0,24.0,1956.5,1
22876,bid,192400,1956.0,21.0,1957.5,0
22877,ask,192400,1959.0,21.0,1957.5,1
22878,bid,192500,1956.0,21.0,1959.5,0
22879,ask,192500,1960.0,21.0,1959.5,1
22880,bid,192600,1953.0,24.0,1954.0,0
22881,ask,192600,1957.0,24.0,1954.0,1
22882,bid,192700,1956.0,21.0,1958.0,0
22883,ask,192700,1960.0,21.0,1958.0,1
22884,bid,192800,1954.0,29.0,1955.5,0
22885,ask,192800,1957.0,29.0,1955.5,1
22886,bid,192900,1955.0,25.0,1956.5,0
22887,ask,192900,1958.0,25.0,1956.5,1
22888,bid,193000,1956.0,31.0,1957.5,0
22889,ask,193000,1959.0,31.0,1957.5,1
22890,bid,193100,1956.0,27.0,1958.5,0
22891,ask,193100,1960.0,28.0,1958.5,1
22892,bid,193200,1957.0,30.0,1958.5,0
22893,ask,193200,1960.0,30.0,1958.5,1
22894,bid,193300,1957.0,29.0,1958.5,0
22895,ask,193300,1960.0,29.0,1958.5,1
22896,bid,193400,1958.0,21.0,1959.5,0
22897,ask,193400,1961.0,21.0,1959.5,1
22898,bid,193500,1958.0,32.0,1959.5,0
22899,ask,193500,1961.0,29.0,1959.5,1
22900,bid,193600,1958.0,25.0,1959.5,0
22901,ask,193600,1961.0,25.0,1959.5,1
22902,bid,193700,1957.0,30.0,1958.0,0
22903,ask,193700,1960.0,30.0,1958.0,1
22904,bid,193800,1957.0,30.0,1959.5,0
22905,ask,193800,1960.0,30.0,1959.5,1
22906,bid,193900,1956.0,30.0,1958.5,0
22907,ask,193900,1960.0,31.0,1958.5,1
22908,bid,194000,1957.0,24.0,1958.0,0
22909,ask,194000,1960.0,25.0,1958.0,1
22910,bid,194100,1957.0,25.0,1959.5,0
22911,ask,194100,1960.0,25.0,1959.5,1
22912,bid,194200,1957.0,33.0,1958.5,0
22913,ask,194200,1960.0,32.0,1958.5,1
22914,bid,194300,1956.0,30.0,1956.5,0
22915,ask,194300,1960.0,30.0,1956.5,1
22916,bid,194400,1956.0,30.0,1957.5,0
22917,ask,194400,1959.0,30.0,1957.5,1
22918,bid,194500,1957.0,34.0,1958.5,0
22919,ask,194500,1960.0,31.0,1958.5,1
22920,bid,194600,1957.0,30.0,1958.5,0
22921,ask,194600,1960.0,31.0,1958.5,1
22922,bid,194700,1958.0,23.0,1960.5,0
22923,ask,194700,1962.0,25.0,1960.5,1
22924,bid,194800,1956.0,25.0,1957.5,0
22925,ask,194800,1959.0,22.0,1957.5,1
22926,bid,194900,1958.0,25.0,1959.5,0
22927,ask,194900,1962.0,23.0,1959.5,1
22928,bid,195000,1960.0,29.0,1961.5,0
22929,ask,195000,1963.0,29.0,1961.5,1
22930,bid,195100,1960.0,25.0,1961.5,0
22931,ask,195100,1964.0,27.0,1961.5,1
22932,bid,195200,1960.0,30.0,1961.5,0
22933,ask,195200,1963.0,29.0,1961.5,1
22934,bid,195300,1959.0,27.0,1961.0,0
22935,ask,195300,1963.0,27.0,1961.0,1
22936,bid,195400,1959.0,29.0,1960.5,0
22937,ask,195400,1962.0,29.0,1960.5,1
22938,bid,195500,1959.0,28.0,1960.5,0
22939,ask,195500,1963.0,26.0,1960.5,1
22940,bid,195600,1959.0,25.0,1960.5,0
22941,ask,195600,1962.0,25.0,1960.5,1
22942,bid,195700,1957.0,22.0,1958.0,0
22943,ask,195700,1961.0,21.0,1958.0,1
22944,bid,195800,1956.0,32.0,1957.0,0
22945,ask,195800,1960.0,32.0,1957.0,1
22946,bid,195900,1955.0,27.0,1956.5,0
22947,ask,195900,1958.0,27.0,1956.5,1
22948,bid,196000,1955.0,22.0,1957.5,0
22949,ask,196000,1958.0,22.0,1957.5,1
22950,bid,196100,1953.0,24.0,1954.5,0
22951,ask,196100,1956.0,24.0,1954.5,1
22952,bid,196200,1952.0,22.0,1953.5,0
22953,ask,196200,1955.0,22.0,1953.5,1
22954,bid,196300,1952.0,25.0,1953.0,0
22955,ask,196300,1955.0,25.0,1953.0,1
22956,bid,196400,1950.0,30.0,1951.5,0
22957,ask,196400,1953.0,30.0,1951.5,1
22958,bid,196500,1950.0,27.0,1952.5,0
22959,ask,196500,1953.0,27.0,1952.5,1
22960,bid,196600,1952.0,23.0,1953.5,0
22961,ask,196600,1955.0,23.0,1953.5,1
22962,bid,196700,1952.0,26.0,1954.0,0
22963,ask,196700,1956.0,25.0,1954.0,1
22964,bid,196800,1951.0,28.0,1952.5,0
22965,ask,196800,1954.0,28.0,1952.5,1
22966,bid,196900,1951.0,33.0,1952.5,0
22967,ask,196900,1954.0,25.0,1952.5,1
22968,bid,197000,1953.0,25.0,1956.0,0
22969,ask,197000,1957.0,26.0,1956.0,1
22970,bid,197100,1953.0,32.0,1954.5,0
22971,ask,197100,1956.0,32.0,1954.5,1
22972,bid,197200,1955.0,30.0,1956.5,0
22973,ask,197200,1958.0,30.0,1956.5,1
22974,bid,197300,1954.0,25.0,1955.5,0
22975,ask,197300,1957.0,25.0,1955.5,1
22976,bid,197400,1955.0,28.0,1957.5,0
22977,bid,197500,1955.0,22.0,1956.5,0
22978,ask,197500,1958.0,23.0,1956.5,1
22979,bid,197700,1956.0,28.0,1957.5,0
22980,ask,197700,1959.0,28.0,1957.5,1
22981,bid,197800,1957.0,25.0,1958.0,0
22982,ask,197800,1960.0,25.0,1958.0,1
22983,bid,197900,1956.0,24.0,1957.0,0
22984,ask,197900,1959.0,24.0,1957.0,1
22985,bid,198000,1956.0,28.0,1957.5,0
22986,bid,198100,1955.0,28.0,1956.5,0
22987,ask,198100,1959.0,27.0,1956.5,1
22988,bid,198200,1955.0,23.0,1957.0,0
22989,ask,198200,1959.0,23.0,1957.0,1
22990,bid,198300,1955.0,29.0,1956.5,0
22991,ask,198300,1958.0,29.0,1956.5,1
22992,bid,198400,1955.0,30.0,1956.5,0
22993,ask,198400,1958.0,30.0,1956.5,1
22994,bid,198500,1956.0,22.0,1958.5,0
22995,ask,198500,1959.0,22.0,1958.5,1
22996,bid,198600,1955.0,24.0,1956.5,0
22997,ask,198600,1958.0,24.0,1956.5,1
22998,bid,198700,1955.0,22.0,1956.0,0
22999,ask,198700,1958.0,22.0,1956.0,1
23000,bid,198800,1954.0,27.0,1955.5,0
23001,ask,198800,1957.0,28.0,1955.5,1
23002,bid,198900,1956.0,30.0,1957.5,0
23003,ask,198900,1959.0,27.0,1957.5,1
23004,bid,199000,1957.0,25.0,1958.5,0
23005,ask,199000,1960.0,25.0,1958.5,1
23006,bid,199100,1956.0,26.0,1957.0,0
23007,ask,199100,1959.0,27.0,1957.0,1
23008,bid,199200,1956.0,22.0,1958.5,0
23009,ask,199200,1960.0,22.0,1958.5,1
23010,bid,199300,1955.0,24.0,1956.0,0
23011,ask,199300,1958.0,24.0,1956.0,1
23012,bid,199400,1955.0,23.0,1955.5,0
23013,ask,199400,1959.0,23.0,1955.5,1
23014,bid,199500,1955.0,23.0,1956.5,0
23015,ask,199500,1958.0,23.0,1956.5,1
23016,bid,199600,1955.0,22.0,1957.0,0
23017,ask,199600,1959.0,22.0,1957.0,1
23018,bid,199700,1957.0,27.0,1958.5,0
23019,ask,199700,1961.0,25.0,1958.5,1
23020,bid,199800,1957.0,21.0,1959.0,0
23021,ask,199800,1961.0,21.0,1959.0,1
23022,bid,199900,1957.0,32.0,1958.0,0
23023,ask,199900,1960.0,32.0,1958.0,1
23024,bid,200000,1959.0,29.0,1961.5,0
23025,ask,200000,1962.0,29.0,1961.5,1
23026,bid,200100,1957.0,27.0,1958.0,0
23027,ask,200100,1960.0,27.0,1958.0,1
23028,bid,200200,1958.0,25.0,1961.0,0
23029,ask,200200,1962.0,25.0,1961.0,1
23030,bid,200300,1957.0,28.0,1957.5,0
23031,ask,200300,1961.0,28.0,1957.5,1
23032,bid,200400,1956.0,24.0,1957.5,0
23033,ask,200400,1959.0,24.0,1957.5,1
23034,bid,200500,1957.0,22.0,1958.5,0
23035,ask,200500,1960.0,22.0,1958.5,1
23036,bid,200600,1957.0,28.0,1959.0,0
23037,ask,200600,1961.0,28.0,1959.0,1
23038,bid,200700,1956.0,21.0,1958.0,0
23039,ask,200700,1960.0,21.0,1958.0,1
23040,bid,200800,1955.0,22.0,1956.5,0
23041,ask,200800,1958.0,22.0,1956.5,1
23042,bid,201000,1956.0,27.0,1958.0,0
23043,ask,201000,1960.0,27.0,1958.0,1
23044,bid,201100,1955.0,31.0,1956.5,0
23045,ask,201100,1958.0,31.0,1956.5,1
23046,bid,201200,1957.0,23.0,1958.5,0
23047,ask,201200,1960.0,23.0,1958.5,1
23048,bid,201300,1957.0,29.0,1958.5,0
23049,ask,201300,1960.0,29.0,1958.5,1
23050,bid,201400,1959.0,24.0,1960.5,0
23051,ask,201400,1962.0,24.0,1960.5,1
23052,bid,201500,1960.0,21.0,1961.5,0
23053,ask,201500,1963.0,22.0,1961.5,1
23054,bid,201600,1960.0,21.0,1961.5,0
23055,bid,201700,1960.0,33.0,1961.5,0
23056,ask,201700,1963.0,28.0,1961.5,1
23057,bid,201800,1961.0,27.0,1963.5,0
23058,ask,201800,1964.0,24.0,1963.5,1
23059,bid,201900,1961.0,26.0,1963.5,0
23060,ask,201900,1965.0,28.0,1963.5,1
23061,bid,202000,1963.0,25.0,1964.5,0
23062,ask,202000,1966.0,25.0,1964.5,1
23063,bid,202100,1963.0,30.0,1965.0,0
23064,ask,202100,1966.0,24.0,1965.0,1
23065,ask,202200,1967.0,23.0,1965.5,1
23066,bid,202300,1963.0,26.0,1964.0,0
23067,ask,202300,1966.0,26.0,1964.0,1
23068,bid,202400,1964.0,28.0,1965.5,0
23069,ask,202400,1967.0,21.0,1965.5,1
23070,bid,202500,1964.0,26.0,1965.5,0
23071,ask,202500,1967.0,22.0,1965.5,1
23072,bid,202600,1965.0,28.0,1966.5,0
23073,ask,202600,1968.0,28.0,1966.5,1
23074,bid,202700,1966.0,27.0,1968.5,0
23075,ask,202700,1969.0,27.0,1968.5,1
23076,bid,202800,1966.0,26.0,1967.5,0
23077,ask,202800,1969.0,24.0,1967.5,1
23078,bid,202900,1966.0,30.0,1966.5,0
23079,ask,202900,1970.0,30.0,1966.5,1
23080,bid,203000,1967.0,25.0,1968.5,0
23081,ask,203000,1970.0,25.0,1968.5,1
23082,bid,203100,1967.0,28.0,1968.5,0
23083,ask,203100,1970.0,28.0,1968.5,1
23084,bid,203200,1966.0,27.0,1968.5,0
23085,bid,203300,1966.0,29.0,1968.0,0
23086,ask,203300,1970.0,30.0,1968.0,1
23087,bid,203400,1967.0,25.0,1968.0,0
23088,ask,203400,1971.0,25.0,1968.0,1
23089,bid,203500,1967.0,22.0,1970.0,0
23090,ask,203500,1971.0,22.0,1970.0,1
23091,bid,203600,1969.0,24.0,1970.5,0
23092,ask,203600,1972.0,24.0,1970.5,1
23093,bid,203700,1968.0,30.0,1969.5,0
23094,ask,203700,1971.0,30.0,1969.5,1
23095,bid,203800,1967.0,27.0,1968.0,0
23096,ask,203800,1971.0,26.0,1968.0,1
23097,bid,203900,1968.0,25.0,1970.5,0
23098,ask,203900,1971.0,25.0,1970.5,1
23099,bid,204000,1968.0,27.0,1969.5,0
23100,ask,204000,1972.0,29.0,1969.5,1
23101,bid,204100,1968.0,24.0,1970.0,0
23102,ask,204100,1972.0,24.0,1970.0,1
23103,bid,204300,1968.0,25.0,1969.0,0
23104,ask,204300,1971.0,25.0,1969.0,1
23105,bid,204400,1969.0,27.0,1970.5,0
23106,ask,204400,1972.0,27.0,1970.5,1
23107,bid,204500,1969.0,27.0,1971.0,0
23108,ask,204500,1972.0,27.0,1971.0,1
23109,bid,204600,1969.0,31.0,1970.5,0
23110,ask,204600,1972.0,31.0,1970.5,1
23111,bid,204700,1971.0,35.0,1972.5,0
23112,ask,204700,1974.0,30.0,1972.5,1
23113,bid,204800,1970.0,25.0,1971.5,0
23114,ask,204800,1973.0,25.0,1971.5,1
23115,bid,204900,1969.0,27.0,1970.5,0
23116,ask,204900,1972.0,27.0,1970.5,1
23117,bid,205000,1970.0,24.0,1971.5,0
23118,ask,205000,1973.0,24.0,1971.5,1
23119,bid,205100,1970.0,24.0,1971.5,0
23120,ask,205100,1973.0,24.0,1971.5,1
23121,bid,205200,1972.0,24.0,1973.5,0
23122,bid,205300,1971.0,23.0,1973.0,0
23123,ask,205300,1975.0,23.0,1973.0,1
23124,bid,205400,1970.0,22.0,1971.0,0
23125,ask,205400,1974.0,21.0,1971.0,1
23126,bid,205500,1972.0,23.0,1972.5,0
23127,ask,205500,1975.0,23.0,1972.5,1
23128,bid,205600,1971.0,25.0,1972.5,0
23129,ask,205600,1974.0,25.0,1972.5,1
23130,bid,205700,1971.0,22.0,1972.5,0
23131,ask,205700,1974.0,22.0,1972.5,1
23132,bid,205800,1971.0,24.0,1972.5,0
23133,ask,205800,1974.0,24.0,1972.5,1
23134,bid,205900,1971.0,23.0,1972.5,0
23135,ask,205900,1974.0,23.0,1972.5,1
23136,bid,206000,1971.0,24.0,1972.0,0
23137,ask,206000,1974.0,25.0,1972.0,1
23138,bid,206100,1971.0,22.0,1973.5,0
23139,ask,206100,1975.0,24.0,1973.5,1
23140,bid,206200,1971.0,25.0,1972.0,0
23141,ask,206200,1975.0,23.0,1972.0,1
23142,bid,206300,1972.0,23.0,1972.5,0
23143,ask,206300,1976.0,23.0,1972.5,1
23144,bid,206400,1972.0,23.0,1974.5,0
23145,ask,206400,1975.0,23.0,1974.5,1
23146,bid,206500,1972.0,31.0,1973.5,0
23147,ask,206500,1975.0,31.0,1973.5,1
23148,bid,206600,1972.0,27.0,1973.5,0
23149,ask,206600,1975.0,22.0,1973.5,1
23150,bid,206700,1971.0,26.0,1973.5,0
23151,ask,206700,1975.0,28.0,1973.5,1
23152,bid,206800,1972.0,21.0,1973.0,0
23153,ask,206800,1976.0,23.0,1973.0,1
23154,bid,206900,1973.0,22.0,1975.0,0
23155,ask,206900,1977.0,22.0,1975.0,1
23156,bid,207000,1974.0,25.0,1975.5,0
23157,ask,207000,1977.0,25.0,1975.5,1
23158,ask,207100,1978.0,21.0,1976.5,1
23159,ask,207200,1978.0,30.0,1976.5,1
23160,bid,207300,1973.0,24.0,1974.5,0
23161,ask,207300,1976.0,24.0,1974.5,1
23162,ask,207400,1977.0,22.0,1974.5,1
23163,bid,207500,1974.0,31.0,1975.5,0
23164,ask,207500,1977.0,28.0,1975.5,1
23165,bid,207600,1972.0,25.0,1972.5,0
23166,ask,207600,1976.0,25.0,1972.5,1
23167,bid,207700,1971.0,23.0,1973.0,0
23168,ask,207700,1975.0,23.0,1973.0,1
23169,bid,207800,1972.0,24.0,1973.0,0
23170,ask,207800,1975.0,24.0,1973.0,1
23171,bid,207900,1973.0,23.0,1974.5,0
23172,ask,207900,1976.0,24.0,1974.5,1
23173,bid,208000,1973.0,30.0,1976.5,0
23174,ask,208000,1977.0,30.0,1976.5,1
23175,bid,208100,1973.0,24.0,1974.5,0
23176,ask,208100,1976.0,24.0,1974.5,1
23177,bid,208200,1973.0,24.0,1974.5,0
23178,ask,208200,1976.0,24.0,1974.5,1
23179,bid,208300,1975.0,27.0,1976.5,0
23180,ask,208300,1978.0,22.0,1976.5,1
23181,bid,208400,1973.0,30.0,1974.5,0
23182,ask,208400,1976.0,30.0,1974.5,1
23183,bid,208500,1972.0,27.0,1973.5,0
23184,ask,208500,1975.0,27.0,1973.5,1
23185,bid,208600,1972.0,23.0,1973.5,0
23186,ask,208600,1976.0,25.0,1973.5,1
23187,bid,208800,1973.0,29.0,1975.5,0
23188,ask,208800,1976.0,28.0,1975.5,1
23189,bid,208900,1974.0,23.0,1975.0,0
23190,ask,208900,1978.0,23.0,1975.0,1
23191,bid,209000,1974.0,22.0,1976.0,0
23192,ask,209000,1978.0,22.0,1976.0,1
23193,bid,209100,1974.0,29.0,1975.0,0
23194,ask,209100,1977.0,29.0,1975.0,1
23195,bid,209200,1974.0,24.0,1975.0,0
23196,ask,209200,1977.0,24.0,1975.0,1
23197,bid,209300,1974.0,24.0,1975.5,0
23198,ask,209300,1978.0,22.0,1975.5,1
23199,bid,209400,1974.0,25.0,1975.5,0
23200,ask,209400,1977.0,24.0,1975.5,1
23201,bid,209500,1974.0,23.0,1976.0,0
23202,ask,209500,1978.0,23.0,1976.0,1
23203,bid,209600,1975.0,25.0,1976.5,0
23204,ask,209600,1978.0,25.0,1976.5,1
23205,bid,209700,1974.0,23.0,1975.0,0
23206,ask,209700,1977.0,23.0,1975.0,1
23207,bid,209800,1974.0,28.0,1975.5,0
23208,ask,209800,1977.0,28.0,1975.5,1
23209,bid,209900,1975.0,29.0,1976.5,0
23210,ask,209900,1978.0,29.0,1976.5,1
23211,bid,210000,1975.0,28.0,1976.0,0
23212,ask,210000,1979.0,27.0,1976.0,1
23213,bid,210100,1975.0,27.0,1976.0,0
23214,ask,210100,1978.0,27.0,1976.0,1
23215,bid,210200,1973.0,26.0,1976.5,0
23216,ask,210200,1977.0,26.0,1976.5,1
23217,bid,210300,1974.0,25.0,1975.5,0
23218,ask,210300,1977.0,25.0,1975.5,1
23219,bid,210400,1972.0,28.0,1973.5,0
23220,ask,210400,1975.0,28.0,1973.5,1
23221,bid,210500,1973.0,26.0,1974.5,0
23222,ask,210500,1976.0,26.0,1974.5,1
23223,bid,210600,1973.0,27.0,1974.0,0
23224,ask,210600,1977.0,27.0,1974.0,1
23225,bid,210700,1973.0,27.0,1974.5,0
23226,ask,210700,1977.0,26.0,1974.5,1
23227,bid,210800,1971.0,23.0,1973.5,0
23228,ask,210800,1975.0,23.0,1973.5,1
23229,bid,210900,1972.0,30.0,1973.5,0
23230,ask,210900,1975.0,25.0,1973.5,1
23231,bid,211000,1971.0,23.0,1972.5,0
23232,ask,211000,1974.0,23.0,1972.5,1
23233,bid,211100,1971.0,31.0,1972.5,0
23234,ask,211100,1974.0,31.0,1972.5,1
23235,bid,211200,1971.0,29.0,1972.5,0
23236,ask,211200,1975.0,28.0,1972.5,1
23237,bid,211300,1971.0,27.0,1973.0,0
23238,ask,211300,1975.0,27.0,1973.0,1
23239,bid,211400,1971.0,25.0,1972.5,0
23240,ask,211400,1974.0,25.0,1972.5,1
23241,bid,211500,1972.0,29.0,1973.5,0
23242,ask,211500,1975.0,29.0,1973.5,1
23243,bid,211600,1972.0,28.0,1974.0,0
23244,ask,211600,1975.0,27.0,1974.0,1
23245,bid,211700,1971.0,23.0,1973.0,0
23246,ask,211700,1975.0,23.0,1973.0,1
23247,bid,211800,1970.0,24.0,1971.5,0
23248,ask,211800,1973.0,24.0,1971.5,1
23249,bid,211900,1972.0,25.0,1973.5,0
23250,ask,211900,1976.0,24.0,1973.5,1
23251,bid,212000,1972.0,23.0,1974.5,0
23252,ask,212000,1976.0,23.0,1974.5,1
23253,bid,212100,1971.0,24.0,1973.0,0
23254,ask,212100,1975.0,24.0,1973.0,1
23255,bid,212200,1971.0,22.0,1973.5,0
23256,ask,212200,1975.0,24.0,1973.5,1
23257,bid,212300,1970.0,29.0,1971.0,0
23258,ask,212300,1974.0,30.0,1971.0,1
23259,bid,212400,1971.0,26.0,1973.0,0
23260,ask,212400,1975.0,26.0,1973.0,1
23261,bid,212500,1971.0,29.0,1972.5,0
23262,ask,212500,1974.0,29.0,1972.5,1
23263,bid,212600,1968.0,27.0,1971.5,0
23264,ask,212600,1972.0,27.0,1971.5,1
23265,bid,212700,1968.0,25.0,1970.0,0
23266,ask,212700,1972.0,25.0,1970.0,1
23267,bid,212800,1968.0,27.0,1970.0,0
23268,ask,212800,1972.0,27.0,1970.0,1
23269,bid,212900,1968.0,29.0,1969.5,0
23270,ask,212900,1971.0,29.0,1969.5,1
23271,bid,213000,1967.0,26.0,1968.5,0
23272,ask,213000,1970.0,26.0,1968.5,1
23273,bid,213100,1968.0,28.0,1969.5,0
23274,ask,213100,1971.0,28.0,1969.5,1
23275,bid,213200,1967.0,28.0,1969.0,0
23276,ask,213200,1971.0,28.0,1969.0,1
23277,bid,213300,1969.0,23.0,1970.5,0
23278,ask,213300,1972.0,23.0,1970.5,1
23279,bid,213400,1969.0,27.0,1971.0,0
23280,ask,213400,1973.0,28.0,1971.0,1
23281,bid,213500,1969.0,29.0,1970.5,0
23282,ask,213500,1972.0,29.0,1970.5,1
23283,bid,213600,1969.0,24.0,1971.5,0
23284,ask,213600,1973.0,25.0,1971.5,1
23285,bid,213700,1969.0,25.0,1971.0,0
23286,ask,213700,1973.0,25.0,1971.0,1
23287,bid,213800,1967.0,32.0,1968.0,0
23288,ask,213800,1971.0,32.0,1968.0,1
23289,bid,213900,1969.0,29.0,1970.5,0
23290,ask,213900,1972.0,29.0,1970.5,1
23291,bid,214000,1969.0,24.0,1970.0,0
23292,ask,214000,1973.0,24.0,1970.0,1
23293,bid,214100,1969.0,23.0,1971.5,0
23294,ask,214100,1973.0,21.0,1971.5,1
23295,bid,214200,1970.0,22.0,1971.0,0
23296,ask,214200,1974.0,21.0,1971.0,1
23297,bid,214300,1971.0,32.0,1972.5,0
23298,ask,214300,1974.0,28.0,1972.5,1
23299,bid,214400,1972.0,28.0,1973.5,0
23300,ask,214400,1975.0,28.0,1973.5,1
23301,bid,214500,1971.0,31.0,1973.0,0
23302,ask,214500,1975.0,31.0,1973.0,1
23303,bid,214600,1971.0,27.0,1972.5,0
23304,ask,214600,1974.0,22.0,1972.5,1
23305,bid,214700,1971.0,30.0,1973.5,0
23306,ask,214700,1975.0,28.0,1973.5,1
23307,bid,214800,1971.0,27.0,1972.5,0
23308,ask,214800,1974.0,25.0,1972.5,1
23309,bid,214900,1970.0,30.0,1972.0,0
23310,ask,214900,1974.0,30.0,1972.0,1
23311,bid,215000,1970.0,30.0,1971.5,0
23312,ask,215000,1973.0,31.0,1971.5,1
23313,bid,215100,1971.0,27.0,1972.5,0
23314,ask,215100,1974.0,29.0,1972.5,1
23315,bid,215200,1971.0,32.0,1974.0,0
23316,ask,215200,1975.0,32.0,1974.0,1
23317,bid,215300,1971.0,21.0,1973.0,0
23318,ask,215300,1975.0,21.0,1973.0,1
23319,bid,215400,1971.0,27.0,1973.5,0
23320,ask,215400,1974.0,27.0,1973.5,1
23321,bid,215600,1970.0,27.0,1972.0,0
23322,ask,215600,1973.0,27.0,1972.0,1
23323,bid,215700,1970.0,33.0,1970.5,0
23324,ask,215700,1973.0,26.0,1970.5,1
23325,bid,215800,1970.0,25.0,1971.0,0
23326,ask,215800,1973.0,25.0,1971.0,1
23327,bid,215900,1971.0,25.0,1973.5,0
23328,ask,215900,1974.0,25.0,1973.5,1
23329,bid,216000,1971.0,21.0,1972.0,0
23330,ask,216000,1974.0,21.0,1972.0,1
23331,ask,216100,1978.0,21.0,1976.0,1
23332,bid,216200,1973.0,32.0,1974.5,0
23333,ask,216200,1976.0,32.0,1974.5,1
23334,bid,216300,1973.0,27.0,1975.5,0
23335,ask,216300,1977.0,27.0,1975.5,1
